n_nodes,seed,case,src,dest,status,hop_count,shortest_hops,stretch,decision_agreement
250,0,B_mds_only,222,216,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,211,61,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,26,162,delivered,5,5,1.0,1.0
250,0,B_mds_only,239,180,delivered,5,4,1.25,1.0
250,0,B_mds_only,173,133,delivered,4,4,1.0,1.0
250,0,B_mds_only,210,167,delivered,3,2,1.5,1.0
250,0,B_mds_only,131,186,delivered,3,3,1.0,0.3333333333333333
250,0,B_mds_only,104,11,delivered,3,3,1.0,1.0
250,0,B_mds_only,109,197,delivered,5,4,1.25,1.0
250,0,B_mds_only,24,29,delivered,2,2,1.0,1.0
250,0,B_mds_only,235,55,delivered,5,5,1.0,0.8
250,0,B_mds_only,185,143,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,190,34,delivered,6,6,1.0,0.8333333333333334
250,0,B_mds_only,165,160,delivered,3,2,1.5,1.0
250,0,B_mds_only,111,88,delivered,3,3,1.0,1.0
250,0,B_mds_only,62,225,delivered,10,7,1.4285714285714286,1.0
250,0,B_mds_only,49,12,delivered,5,5,1.0,1.0
250,0,B_mds_only,122,150,delivered,2,2,1.0,1.0
250,0,B_mds_only,81,183,delivered,4,4,1.0,1.0
250,0,B_mds_only,148,240,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,106,210,delivered,4,4,1.0,0.75
250,0,B_mds_only,39,206,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,31,32,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,144,169,delivered,4,4,1.0,1.0
250,0,B_mds_only,237,210,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,211,0,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,48,134,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,104,182,delivered,2,2,1.0,0.5
250,0,B_mds_only,77,151,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,57,127,delivered,3,3,1.0,1.0
250,0,B_mds_only,48,62,delivered,8,6,1.3333333333333333,0.875
250,0,B_mds_only,127,116,delivered,5,5,1.0,1.0
250,0,B_mds_only,229,143,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,35,122,delivered,4,4,1.0,1.0
250,0,B_mds_only,117,81,delivered,2,2,1.0,1.0
250,0,B_mds_only,171,211,delivered,4,4,1.0,1.0
250,0,B_mds_only,71,237,delivered,6,5,1.2,1.0
250,0,B_mds_only,12,129,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,48,178,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,57,98,delivered,5,4,1.25,1.0
250,0,B_mds_only,110,89,delivered,3,2,1.5,1.0
250,0,B_mds_only,91,189,delivered,3,3,1.0,1.0
250,0,B_mds_only,78,83,delivered,6,5,1.2,1.0
250,0,B_mds_only,80,189,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,35,236,delivered,6,6,1.0,1.0
250,0,B_mds_only,169,209,delivered,4,4,1.0,1.0
250,0,B_mds_only,76,246,delivered,7,5,1.4,0.5714285714285714
250,0,B_mds_only,147,37,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,212,45,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,27,237,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,42,228,delivered,6,6,1.0,1.0
250,0,B_mds_only,172,211,delivered,5,4,1.25,1.0
250,0,B_mds_only,29,122,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,22,130,delivered,3,3,1.0,1.0
250,0,B_mds_only,7,95,delivered,4,4,1.0,0.75
250,0,B_mds_only,77,226,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,211,93,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,212,69,delivered,5,5,1.0,1.0
250,0,B_mds_only,47,214,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,176,191,delivered,7,6,1.1666666666666667,0.5714285714285714
250,0,B_mds_only,125,74,delivered,2,2,1.0,1.0
250,0,B_mds_only,182,7,delivered,6,5,1.2,1.0
250,0,B_mds_only,141,90,delivered,2,2,1.0,1.0
250,0,B_mds_only,222,148,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,122,171,delivered,2,2,1.0,1.0
250,0,B_mds_only,197,49,delivered,5,4,1.25,1.0
250,0,B_mds_only,91,10,delivered,2,2,1.0,0.5
250,0,B_mds_only,63,23,delivered,4,4,1.0,0.75
250,0,B_mds_only,42,92,delivered,2,2,1.0,1.0
250,0,B_mds_only,136,247,delivered,3,3,1.0,1.0
250,0,B_mds_only,25,226,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,48,27,delivered,6,5,1.2,1.0
250,0,B_mds_only,122,249,delivered,4,4,1.0,1.0
250,0,B_mds_only,215,243,delivered,2,2,1.0,1.0
250,0,B_mds_only,99,8,delivered,5,3,1.6666666666666667,0.4
250,0,B_mds_only,12,69,delivered,5,3,1.6666666666666667,1.0
250,0,B_mds_only,107,228,delivered,5,4,1.25,0.8
250,0,B_mds_only,112,199,delivered,4,4,1.0,1.0
250,0,B_mds_only,190,202,delivered,3,2,1.5,1.0
250,0,B_mds_only,108,74,delivered,2,2,1.0,1.0
250,0,B_mds_only,17,214,delivered,6,6,1.0,1.0
250,0,B_mds_only,190,48,delivered,8,7,1.1428571428571428,0.75
250,0,B_mds_only,143,73,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,92,156,delivered,3,2,1.5,1.0
250,0,B_mds_only,155,230,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,245,220,delivered,4,4,1.0,1.0
250,0,B_mds_only,65,13,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,193,198,delivered,3,3,1.0,1.0
250,0,B_mds_only,181,66,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,183,77,delivered,4,4,1.0,0.75
250,0,B_mds_only,46,174,delivered,5,4,1.25,1.0
250,0,B_mds_only,157,217,delivered,3,3,1.0,1.0
250,0,B_mds_only,151,109,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,234,133,delivered,5,4,1.25,1.0
250,0,B_mds_only,66,166,delivered,3,3,1.0,1.0
250,0,B_mds_only,247,203,delivered,3,2,1.5,1.0
250,0,B_mds_only,28,249,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,202,58,delivered,5,4,1.25,1.0
250,0,B_mds_only,173,19,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,145,123,delivered,6,4,1.5,0.6666666666666666
250,0,B_mds_only,11,150,delivered,5,4,1.25,1.0
250,0,B_mds_only,234,192,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,47,201,delivered,6,5,1.2,1.0
250,0,B_mds_only,179,110,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,75,23,delivered,3,2,1.5,1.0
250,0,B_mds_only,93,99,delivered,4,4,1.0,1.0
250,0,B_mds_only,236,246,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,78,182,delivered,6,5,1.2,1.0
250,0,B_mds_only,102,140,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,63,8,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,63,209,delivered,9,7,1.2857142857142858,0.7777777777777778
250,0,B_mds_only,47,0,delivered,8,7,1.1428571428571428,0.75
250,0,B_mds_only,122,230,delivered,4,4,1.0,0.5
250,0,B_mds_only,125,198,delivered,5,3,1.6666666666666667,0.8
250,0,B_mds_only,237,98,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,95,148,delivered,6,5,1.2,1.0
250,0,B_mds_only,126,23,delivered,5,4,1.25,0.8
250,0,B_mds_only,77,114,delivered,5,5,1.0,0.8
250,0,B_mds_only,36,128,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,27,184,delivered,5,4,1.25,1.0
250,0,B_mds_only,152,25,delivered,4,4,1.0,1.0
250,0,B_mds_only,2,234,delivered,8,7,1.1428571428571428,0.875
250,0,B_mds_only,33,37,delivered,2,2,1.0,1.0
250,0,B_mds_only,93,183,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,224,26,delivered,8,7,1.1428571428571428,0.875
250,0,B_mds_only,9,50,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,72,127,delivered,3,3,1.0,1.0
250,0,B_mds_only,119,54,delivered,3,2,1.5,1.0
250,0,B_mds_only,12,215,delivered,6,6,1.0,0.8333333333333334
250,0,B_mds_only,126,147,delivered,5,5,1.0,0.8
250,0,B_mds_only,121,22,delivered,3,3,1.0,1.0
250,0,B_mds_only,145,198,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,28,203,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,201,194,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,133,48,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,93,235,delivered,4,4,1.0,0.75
250,0,B_mds_only,189,70,delivered,5,4,1.25,1.0
250,0,B_mds_only,70,151,delivered,3,3,1.0,1.0
250,0,B_mds_only,187,148,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,245,92,delivered,6,6,1.0,1.0
250,0,B_mds_only,206,78,delivered,4,4,1.0,0.75
250,0,B_mds_only,54,172,delivered,4,4,1.0,1.0
250,0,B_mds_only,118,46,delivered,4,4,1.0,0.75
250,0,B_mds_only,223,177,delivered,6,6,1.0,1.0
250,0,B_mds_only,221,212,delivered,4,4,1.0,1.0
250,0,B_mds_only,35,142,delivered,7,5,1.4,1.0
250,0,B_mds_only,14,243,delivered,9,8,1.125,0.8888888888888888
250,0,B_mds_only,144,187,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,11,69,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,156,162,delivered,5,5,1.0,0.6
250,0,B_mds_only,199,57,delivered,5,4,1.25,0.8
250,0,B_mds_only,50,147,delivered,3,3,1.0,0.3333333333333333
250,0,B_mds_only,81,14,delivered,8,6,1.3333333333333333,1.0
250,0,B_mds_only,99,240,delivered,5,4,1.25,0.6
250,0,B_mds_only,123,225,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,190,170,delivered,2,2,1.0,1.0
250,0,B_mds_only,4,31,delivered,6,4,1.5,0.8333333333333334
250,0,B_mds_only,46,84,delivered,5,5,1.0,1.0
250,0,B_mds_only,129,240,delivered,3,3,1.0,1.0
250,0,B_mds_only,10,68,delivered,3,3,1.0,1.0
250,0,B_mds_only,45,193,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,89,215,delivered,4,4,1.0,1.0
250,0,B_mds_only,111,41,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,28,22,delivered,3,3,1.0,1.0
250,0,B_mds_only,228,161,delivered,3,2,1.5,1.0
250,0,B_mds_only,9,93,delivered,3,3,1.0,1.0
250,0,B_mds_only,175,33,delivered,8,6,1.3333333333333333,0.75
250,0,B_mds_only,147,41,delivered,4,4,1.0,1.0
250,0,B_mds_only,184,43,delivered,6,4,1.5,0.5
250,0,B_mds_only,236,86,delivered,6,5,1.2,1.0
250,0,B_mds_only,112,183,delivered,4,4,1.0,0.75
250,0,B_mds_only,247,53,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,15,0,delivered,8,6,1.3333333333333333,0.625
250,0,B_mds_only,230,5,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,191,47,delivered,4,4,1.0,1.0
250,0,B_mds_only,57,182,delivered,4,4,1.0,1.0
250,0,B_mds_only,181,80,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,197,21,delivered,5,5,1.0,1.0
250,0,B_mds_only,11,151,delivered,5,4,1.25,1.0
250,0,B_mds_only,2,240,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,147,111,delivered,6,5,1.2,0.6666666666666666
250,0,B_mds_only,167,161,delivered,2,2,1.0,1.0
250,0,B_mds_only,10,1,delivered,5,4,1.25,0.2
250,0,B_mds_only,230,17,delivered,8,6,1.3333333333333333,0.75
250,0,B_mds_only,124,105,delivered,2,2,1.0,1.0
250,0,B_mds_only,136,72,delivered,3,2,1.5,1.0
250,0,B_mds_only,25,101,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,88,31,delivered,4,4,1.0,1.0
250,0,B_mds_only,18,202,delivered,6,6,1.0,1.0
250,0,B_mds_only,26,89,delivered,3,2,1.5,1.0
250,0,B_mds_only,111,197,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,40,122,delivered,2,2,1.0,1.0
250,0,B_mds_only,5,61,delivered,4,4,1.0,1.0
250,0,B_mds_only,63,114,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,1,112,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,109,224,delivered,7,6,1.1666666666666667,0.42857142857142855
250,0,B_mds_only,123,221,delivered,3,3,1.0,1.0
250,0,B_mds_only,201,228,delivered,3,2,1.5,0.6666666666666666
250,0,B_mds_only,9,68,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,26,30,delivered,2,2,1.0,1.0
250,0,B_mds_only,180,50,delivered,4,4,1.0,1.0
250,0,B_mds_only,53,59,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,186,79,delivered,5,4,1.25,1.0
250,0,B_mds_only,244,134,delivered,4,4,1.0,0.75
250,0,B_mds_only,130,66,delivered,2,2,1.0,1.0
250,0,B_mds_only,31,74,delivered,3,3,1.0,1.0
250,0,B_mds_only,2,46,delivered,7,5,1.4,0.7142857142857143
250,0,B_mds_only,114,231,delivered,4,4,1.0,1.0
250,0,B_mds_only,17,57,delivered,4,4,1.0,1.0
250,0,B_mds_only,228,249,delivered,2,2,1.0,1.0
250,0,B_mds_only,153,21,delivered,4,4,1.0,1.0
250,0,B_mds_only,194,94,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,166,228,delivered,2,2,1.0,1.0
250,0,B_mds_only,114,189,delivered,6,5,1.2,1.0
250,0,B_mds_only,135,19,delivered,4,4,1.0,1.0
250,0,B_mds_only,224,182,delivered,3,3,1.0,1.0
250,0,B_mds_only,23,240,delivered,9,6,1.5,0.8888888888888888
250,0,B_mds_only,197,100,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,138,111,delivered,3,2,1.5,1.0
250,0,B_mds_only,214,185,delivered,2,2,1.0,1.0
250,0,B_mds_only,2,148,delivered,5,4,1.25,1.0
250,0,B_mds_only,142,30,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,139,199,delivered,3,3,1.0,1.0
250,0,B_mds_only,108,28,delivered,3,2,1.5,1.0
250,0,B_mds_only,85,44,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,21,221,delivered,8,6,1.3333333333333333,0.875
250,0,B_mds_only,153,66,delivered,6,4,1.5,1.0
250,0,B_mds_only,19,167,delivered,6,5,1.2,1.0
250,0,B_mds_only,58,72,delivered,2,2,1.0,1.0
250,0,B_mds_only,143,246,delivered,6,5,1.2,0.6666666666666666
250,0,B_mds_only,121,162,delivered,4,4,1.0,0.75
250,0,B_mds_only,144,156,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,174,227,delivered,5,5,1.0,1.0
250,0,B_mds_only,120,50,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,188,206,delivered,2,2,1.0,1.0
250,0,B_mds_only,115,41,delivered,4,4,1.0,1.0
250,0,B_mds_only,178,31,delivered,8,7,1.1428571428571428,0.875
250,0,B_mds_only,231,104,delivered,4,4,1.0,1.0
250,0,B_mds_only,149,58,delivered,4,4,1.0,1.0
250,0,B_mds_only,186,212,delivered,3,3,1.0,1.0
250,0,B_mds_only,46,148,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,10,48,delivered,5,4,1.25,0.8
250,0,B_mds_only,6,94,delivered,5,4,1.25,0.8
250,0,B_mds_only,105,185,delivered,2,2,1.0,1.0
250,0,B_mds_only,31,192,delivered,9,8,1.125,0.8888888888888888
250,0,B_mds_only,10,128,delivered,6,5,1.2,1.0
250,0,B_mds_only,118,83,delivered,2,2,1.0,1.0
250,0,B_mds_only,200,205,delivered,3,3,1.0,1.0
250,0,B_mds_only,165,67,delivered,3,3,1.0,1.0
250,0,B_mds_only,78,67,delivered,5,5,1.0,0.8
250,0,B_mds_only,108,65,delivered,7,5,1.4,1.0
250,0,B_mds_only,230,1,delivered,8,6,1.3333333333333333,0.875
250,0,B_mds_only,23,225,delivered,8,6,1.3333333333333333,0.75
250,0,B_mds_only,162,49,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,106,212,delivered,5,4,1.25,1.0
250,0,B_mds_only,136,83,delivered,3,3,1.0,1.0
250,0,B_mds_only,85,240,delivered,6,4,1.5,0.8333333333333334
250,0,B_mds_only,125,188,delivered,2,2,1.0,0.5
250,0,B_mds_only,103,161,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,139,63,delivered,3,3,1.0,1.0
250,0,B_mds_only,143,198,delivered,5,4,1.25,0.8
250,0,B_mds_only,78,3,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,133,77,delivered,4,4,1.0,1.0
250,0,B_mds_only,151,27,delivered,5,4,1.25,1.0
250,0,B_mds_only,156,90,delivered,2,2,1.0,1.0
250,0,B_mds_only,177,247,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,235,40,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,139,179,delivered,4,4,1.0,0.75
250,0,B_mds_only,68,165,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,127,191,delivered,2,2,1.0,1.0
250,0,B_mds_only,75,66,delivered,4,4,1.0,1.0
250,0,B_mds_only,146,50,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,228,142,delivered,6,5,1.2,1.0
250,0,B_mds_only,13,100,delivered,5,5,1.0,1.0
250,0,B_mds_only,238,62,delivered,5,5,1.0,1.0
250,0,B_mds_only,233,110,delivered,5,4,1.25,0.8
250,0,B_mds_only,149,54,delivered,3,3,1.0,1.0
250,0,B_mds_only,112,64,delivered,2,2,1.0,0.0
250,0,B_mds_only,189,113,delivered,6,6,1.0,0.8333333333333334
250,0,B_mds_only,5,174,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,155,222,delivered,3,3,1.0,1.0
250,0,B_mds_only,0,159,delivered,8,7,1.1428571428571428,0.875
250,0,B_mds_only,211,109,delivered,5,5,1.0,1.0
250,0,B_mds_only,218,181,delivered,3,3,1.0,1.0
250,0,B_mds_only,19,102,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,79,145,delivered,9,6,1.5,0.8888888888888888
250,0,B_mds_only,9,82,delivered,5,4,1.25,1.0
250,0,B_mds_only,86,136,delivered,2,2,1.0,1.0
250,0,B_mds_only,10,235,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,215,55,delivered,5,4,1.25,0.8
250,0,B_mds_only,154,91,delivered,2,2,1.0,1.0
250,0,B_mds_only,237,227,delivered,5,4,1.25,1.0
250,0,B_mds_only,33,70,delivered,2,2,1.0,1.0
250,0,B_mds_only,125,150,delivered,5,3,1.6666666666666667,0.4
250,0,B_mds_only,89,98,delivered,4,4,1.0,1.0
250,0,B_mds_only,110,90,delivered,2,2,1.0,1.0
250,0,B_mds_only,2,45,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,47,75,delivered,3,3,1.0,1.0
250,0,B_mds_only,231,69,delivered,5,5,1.0,0.8
250,0,B_mds_only,238,200,delivered,3,3,1.0,1.0
250,0,B_mds_only,167,53,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,133,235,delivered,4,4,1.0,1.0
250,0,B_mds_only,14,209,delivered,8,7,1.1428571428571428,0.75
250,0,B_mds_only,230,4,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,207,98,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,107,63,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,131,212,delivered,3,3,1.0,1.0
250,0,B_mds_only,30,50,delivered,7,5,1.4,1.0
250,0,B_mds_only,232,62,delivered,7,5,1.4,1.0
250,0,B_mds_only,83,76,delivered,5,4,1.25,0.6
250,0,B_mds_only,53,109,delivered,5,4,1.25,1.0
250,0,B_mds_only,171,114,delivered,5,4,1.25,0.8
250,0,B_mds_only,132,40,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,14,78,delivered,2,2,1.0,1.0
250,0,B_mds_only,87,42,delivered,3,2,1.5,1.0
250,0,B_mds_only,137,78,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,78,98,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,249,90,delivered,5,5,1.0,1.0
250,0,B_mds_only,104,2,delivered,3,3,1.0,1.0
250,0,B_mds_only,110,69,delivered,4,4,1.0,1.0
250,0,B_mds_only,1,244,delivered,7,6,1.1666666666666667,0.5714285714285714
250,0,B_mds_only,145,35,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,11,66,delivered,5,4,1.25,1.0
250,0,B_mds_only,61,39,delivered,3,3,1.0,1.0
250,0,B_mds_only,65,116,delivered,3,2,1.5,0.3333333333333333
250,0,B_mds_only,213,62,delivered,6,6,1.0,0.8333333333333334
250,0,B_mds_only,123,113,delivered,5,5,1.0,1.0
250,0,B_mds_only,157,11,delivered,4,4,1.0,0.75
250,0,B_mds_only,146,165,delivered,2,2,1.0,1.0
250,0,B_mds_only,207,108,delivered,3,3,1.0,1.0
250,0,B_mds_only,17,4,delivered,2,2,1.0,1.0
250,0,B_mds_only,234,164,delivered,4,4,1.0,1.0
250,0,B_mds_only,131,141,delivered,6,4,1.5,0.6666666666666666
250,0,B_mds_only,49,117,delivered,2,2,1.0,1.0
250,0,B_mds_only,224,33,delivered,6,5,1.2,0.6666666666666666
250,0,B_mds_only,248,121,delivered,4,4,1.0,1.0
250,0,B_mds_only,160,213,delivered,3,3,1.0,0.6666666666666666
250,0,B_mds_only,147,75,delivered,5,4,1.25,0.8
250,0,B_mds_only,0,204,delivered,8,7,1.1428571428571428,0.75
250,0,B_mds_only,216,80,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,111,33,delivered,6,6,1.0,1.0
250,0,B_mds_only,214,1,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,234,71,delivered,5,5,1.0,0.8
250,0,B_mds_only,238,72,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,126,167,delivered,4,4,1.0,1.0
250,0,B_mds_only,92,3,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,78,195,delivered,7,6,1.1666666666666667,0.8571428571428571
250,0,B_mds_only,70,237,delivered,5,5,1.0,1.0
250,0,B_mds_only,237,189,delivered,2,2,1.0,1.0
250,0,B_mds_only,123,26,delivered,4,3,1.3333333333333333,0.75
250,0,B_mds_only,245,54,delivered,6,5,1.2,1.0
250,0,B_mds_only,146,99,delivered,2,2,1.0,1.0
250,0,B_mds_only,227,16,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,160,224,delivered,2,2,1.0,0.5
250,0,B_mds_only,181,55,delivered,5,4,1.25,1.0
250,0,B_mds_only,116,2,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,226,68,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,77,115,delivered,5,4,1.25,1.0
250,0,B_mds_only,132,122,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,97,147,delivered,2,2,1.0,1.0
250,0,B_mds_only,139,195,delivered,5,4,1.25,0.8
250,0,B_mds_only,142,244,delivered,7,5,1.4,0.8571428571428571
250,0,B_mds_only,168,109,delivered,3,3,1.0,1.0
250,0,B_mds_only,116,25,delivered,4,4,1.0,1.0
250,0,B_mds_only,239,241,delivered,8,6,1.3333333333333333,0.875
250,0,B_mds_only,191,81,delivered,7,6,1.1666666666666667,1.0
250,0,B_mds_only,137,14,delivered,5,4,1.25,0.8
250,0,B_mds_only,160,130,delivered,2,2,1.0,1.0
250,0,B_mds_only,79,232,delivered,6,6,1.0,1.0
250,0,B_mds_only,24,124,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,198,128,delivered,4,3,1.3333333333333333,0.5
250,0,B_mds_only,100,234,delivered,5,5,1.0,1.0
250,0,B_mds_only,17,142,delivered,8,6,1.3333333333333333,1.0
250,0,B_mds_only,160,17,delivered,5,4,1.25,0.6
250,0,B_mds_only,171,240,delivered,6,5,1.2,1.0
250,0,B_mds_only,79,144,delivered,7,7,1.0,0.8571428571428571
250,0,B_mds_only,242,168,delivered,3,3,1.0,1.0
250,0,B_mds_only,107,26,delivered,3,3,1.0,1.0
250,0,B_mds_only,75,175,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,99,59,delivered,5,4,1.25,0.6
250,0,B_mds_only,108,15,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,26,243,delivered,8,7,1.1428571428571428,1.0
250,0,B_mds_only,123,101,delivered,3,3,1.0,1.0
250,0,B_mds_only,126,20,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,59,180,delivered,5,5,1.0,1.0
250,0,B_mds_only,109,163,delivered,6,5,1.2,0.8333333333333334
250,0,B_mds_only,227,67,delivered,6,4,1.5,0.8333333333333334
250,0,B_mds_only,70,142,delivered,5,4,1.25,1.0
250,0,B_mds_only,209,51,delivered,5,5,1.0,1.0
250,0,B_mds_only,136,144,delivered,4,3,1.3333333333333333,1.0
250,0,B_mds_only,244,217,delivered,2,2,1.0,0.5
250,0,B_mds_only,92,201,delivered,4,4,1.0,1.0
250,0,B_mds_only,238,42,delivered,7,5,1.4,0.7142857142857143
250,0,B_mds_only,101,1,delivered,4,3,1.3333333333333333,1.0
