n_nodes,seed,tx_pct,k_neighbors,reference_columns,connected,mean_degree,ticks,converged_hard,mean_constraint_violation,procrustes_rmse,angle_mae_deg,angle_sd_deg,angle_cv_pct,n_edge_angles,directional_correctness,mode,init_mode,uniform_normalize,early_stop,max_ticks
100,3,19.79898987322333,10,10,1,9.93,800,1,0.0,107.75505337614041,26.04827821497913,20.63370937661173,79.21333305149612,504,0.76,A_planned_geometry,scrambled_reference,1,0,800
100,4,19.79898987322333,10,10,1,9.97,800,1,0.0,115.25992005934685,29.00336941641708,37.682482039117026,129.9244977302093,503,0.725,A_planned_geometry,scrambled_reference,1,0,800
100,5,19.79898987322333,10,10,1,9.96,800,1,0.0,435.38042513527176,89.51136470628671,51.732566714068,57.79441178650092,499,0.92,A_planned_geometry,scrambled_reference,1,0,800
100,6,19.79898987322333,10,10,1,9.9,800,1,0.0,381.76575923277835,81.77757002451102,50.374113445110474,61.598936517692984,503,0.73,A_planned_geometry,scrambled_reference,1,0,800
100,7,19.79898987322333,10,10,1,9.95,800,1,0.0,188.34625318855763,37.278565135262745,41.09081747970664,110.22639238020936,508,0.61,A_planned_geometry,scrambled_reference,1,0,800
100,8,19.79898987322333,10,10,1,9.95,800,1,0.0,99.53692187534926,21.66280439298835,27.91741929022291,128.8726001664817,492,0.85,A_planned_geometry,scrambled_reference,1,0,800
100,9,19.79898987322333,10,10,1,9.93,800,1,0.0,412.2841086799677,84.7058740080007,50.39773707265987,59.49733435003536,481,0.93,A_planned_geometry,scrambled_reference,1,0,800
100,10,19.79898987322333,10,10,1,10.0,800,1,0.0,242.40979793067174,46.83940497204582,38.47862553330718,82.1501160321562,492,0.655,A_planned_geometry,scrambled_reference,1,0,800
100,11,19.79898987322333,10,10,1,9.94,800,1,0.0,429.1184302353278,88.48926262204346,51.83501779826727,58.57774860173229,491,0.9,A_planned_geometry,scrambled_reference,1,0,800
100,12,19.79898987322333,10,10,1,9.94,800,1,0.0,308.31561452993077,56.847104790398255,48.217011652346514,84.81876399884942,499,0.695,A_planned_geometry,scrambled_reference,1,0,800
100,13,19.79898987322333,10,10,1,9.92,800,1,0.0,254.55169777866115,55.38569517448732,47.01020967815006,84.87789045537643,490,0.595,A_planned_geometry,scrambled_reference,1,0,800
100,14,19.79898987322333,10,10,1,9.88,800,1,0.0,353.71573067876955,73.69952903903634,50.58379259679839,68.63516396421711,496,0.725,A_planned_geometry,scrambled_reference,1,0,800
100,15,19.79898987322333,10,10,1,10.0,800,1,0.0,204.47425875176998,39.157714028958814,37.59563626419218,96.01080450301208,495,0.64,A_planned_geometry,scrambled_reference,1,0,800
100,16,19.79898987322333,10,10,1,9.97,800,1,0.0,335.1484654215997,74.34144668068147,53.92318918721999,72.53448997143687,495,0.66,A_planned_geometry,scrambled_reference,1,0,800
100,17,19.79898987322333,10,10,1,9.98,800,1,0.0,433.2505770459275,87.31077194273142,51.36617152222833,58.83142524031312,499,0.95,A_planned_geometry,scrambled_reference,1,0,800
100,18,19.79898987322333,10,10,1,9.94,800,1,0.0,66.12399650593382,16.003548407475787,15.073396952341138,94.18784239937598,497,0.905,A_planned_geometry,scrambled_reference,1,0,800
100,19,19.79898987322333,10,10,1,9.93,800,1,0.0,299.7174180885033,65.3042197991303,47.949616376538074,73.42498926413428,497,0.635,A_planned_geometry,scrambled_reference,1,0,800
250,0,12.521980673998822,10,16,1,9.992,800,1,0.0,33.26285263827216,11.09298434819044,9.56334849862503,86.21078150340189,1257,0.87,A_planned_geometry,scrambled_reference,1,0,800
